QualifiedName,Name,Complexity,Coupling,Size,Lack of Cohesion,CBO,RFC,SRFC,DIT,NOC,WMC,LOC,CMLOC,NOF,NOSF,NOM,NOSM,NORM,LCOM,LCAM,LTCC,ATFD,SI,Coverage,#(C&I),#C,#I,LOC,AC,EC,Abs,Ins,ND,WMC,Coverage,MCC,NBD,LOC,#Pa,#MC,#AF
"<Method>io.dropwizard.hibernate.ScanningHibernateBundle<T>.protected ScanningHibernateBundle( String, SessionFactoryFactory ): void","ScanningHibernateBundle( String, SessionFactoryFactory ): void",low,low,low,low,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,2,1,0
<Method>io.dropwizard.hibernate.ScanningHibernateBundle<T>.public static findEntityClassesFromDirectory( String ): List,static findEntityClassesFromDirectory( String ): List,low,low,low,low,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5,12,1,6,0
io.dropwizard.hibernate.SessionFactoryFactory,SessionFactoryFactory,low,medium-high,low-medium,low-medium,16,33,30,1,0,9,70,67,0,2,7,0,0,1,0.648,1,0,0,,,,,70,,,,,,9,,,,,,,
"<Method>io.dropwizard.hibernate.SessionFactoryFactory.private addAnnotatedClasses( Configuration, Iterable ): void","addAnnotatedClasses( Configuration, Iterable ): void",low,low,low,low,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,7,2,4,1
"<Method>io.dropwizard.hibernate.SessionFactoryFactory.public build( HibernateBundle, Environment, PooledDataSourceFactory, List ): SessionFactory","build( HibernateBundle, Environment, PooledDataSourceFactory, List ): SessionFactory",low,low-medium,low,low,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,5,4,1,1
"<Method>io.dropwizard.hibernate.SessionFactoryFactory.public build( HibernateBundle, Environment, PooledDataSourceFactory, List, String ): SessionFactory","build( HibernateBundle, Environment, PooledDataSourceFactory, List, String ): SessionFactory",low,low-medium,low,low,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,7,5,3,0
"<Method>io.dropwizard.hibernate.SessionFactoryFactory.public build( HibernateBundle, Environment, PooledDataSourceFactory, ManagedDataSource, List ): SessionFactory","build( HibernateBundle, Environment, PooledDataSourceFactory, ManagedDataSource, List ): SessionFactory",low,medium-high,low,low,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,15,5,6,0
"<Method>io.dropwizard.hibernate.SessionFactoryFactory.private buildConnectionProvider( DataSource, Map ): ConnectionProvider","buildConnectionProvider( DataSource, Map ): ConnectionProvider",low,low,low,low,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,6,2,2,0
"<Method>io.dropwizard.hibernate.SessionFactoryFactory.private buildSessionFactory( HibernateBundle, PooledDataSourceFactory, ConnectionProvider, Map, List ): SessionFactory","buildSessionFactory( HibernateBundle, PooledDataSourceFactory, ConnectionProvider, Map, List ): SessionFactory",low,medium-high,low,low,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,26,5,24,0
"<Method>io.dropwizard.hibernate.SessionFactoryFactory.protected configure( Configuration, ServiceRegistry ): void","configure( Configuration, ServiceRegistry ): void",low,low,low,low,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,2,0,0
<Field>io.dropwizard.hibernate.SessionFactoryFactory->DEFAULT_NAME,static final DEFAULT_NAME : String,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>io.dropwizard.hibernate.SessionFactoryFactory->LOGGER,static final LOGGER : Logger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
io.dropwizard.hibernate.SessionFactoryHealthCheck,SessionFactoryHealthCheck,low-medium,low-medium,low,low-medium,6,16,4,2,0,10,40,35,4,0,6,0,0,0.75,0.639,0.667,0,0,,,,,40,,,,,,10,,,,,,,
"<Method>io.dropwizard.hibernate.SessionFactoryHealthCheck.public SessionFactoryHealthCheck( ExecutorService, Duration, SessionFactory, Optional ): void","SessionFactoryHealthCheck( ExecutorService, Duration, SessionFactory, Optional ): void",low,low,low,low,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,8,4,1,4
"<Method>io.dropwizard.hibernate.SessionFactoryHealthCheck.public SessionFactoryHealthCheck( SessionFactory, Optional ): void","SessionFactoryHealthCheck( SessionFactory, Optional ): void",low,low,low,low,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,2,1,0
<Method>io.dropwizard.hibernate.SessionFactoryHealthCheck.protected check( ): Result,check( ): Result,low,low,low,low,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,18,0,1,1
<Method>io.dropwizard.hibernate.SessionFactoryHealthCheck.public getSessionFactory( ): SessionFactory,getSessionFactory( ): SessionFactory,low,low,low,low,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,0,0,1
<Method>io.dropwizard.hibernate.SessionFactoryHealthCheck.public getValidationQuery( ): Optional,getValidationQuery( ): Optional,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,0,0,1
<Method>io.dropwizard.hibernate.SessionFactoryHealthCheck.private isValidConnection( Session ): Boolean,isValidConnection( Session ): Boolean,low,low,low,low,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,1,1,0
<Field>io.dropwizard.hibernate.SessionFactoryHealthCheck->sessionFactory,final sessionFactory : SessionFactory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>io.dropwizard.hibernate.SessionFactoryHealthCheck->timeBoundHealthCheck,final timeBoundHealthCheck : TimeBoundHealthCheck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>io.dropwizard.hibernate.SessionFactoryHealthCheck->validationQuery,final validationQuery : Optional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>io.dropwizard.hibernate.SessionFactoryHealthCheck->validationQueryTimeout,final validationQueryTimeout : int,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
io.dropwizard.hibernate.SessionFactoryManager,SessionFactoryManager,low,low,low,low,2,7,3,1,0,4,15,12,2,0,4,0,0,0.333,0.5,0,0,0,,,,,15,,,,,,4,,,,,,,
<Method>io.dropwizard.hibernate.SessionFactoryManager. getDataSource( ): ManagedDataSource, getDataSource( ): ManagedDataSource,low,low,low,low,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,0,0,1
"<Method>io.dropwizard.hibernate.SessionFactoryManager.public SessionFactoryManager( SessionFactory, ManagedDataSource ): void","SessionFactoryManager( SessionFactory, ManagedDataSource ): void",low,low,low,low,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,2,0,2
<Method>io.dropwizard.hibernate.SessionFactoryManager.public start( ): void,start( ): void,low,low,low,low,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,0,1,1
<Method>io.dropwizard.hibernate.SessionFactoryManager.public stop( ): void,stop( ): void,low,low,low,low,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,4,0,2,2
<Field>io.dropwizard.hibernate.SessionFactoryManager->dataSource,final dataSource : ManagedDataSource,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>io.dropwizard.hibernate.SessionFactoryManager->factory,final factory : SessionFactory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
io.dropwizard.hibernate.UnitOfWork,UnitOfWork,low,low,low,low,2,5,0,1,0,5,9,5,0,0,5,0,0,0,0,0,0,0,,,,,9,,,,,,5,,,,,,,
<Method>io.dropwizard.hibernate.UnitOfWork.public abstract cacheMode( ): CacheMode,cacheMode( ): CacheMode,low,low,low,low,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,0,0,0
<Method>io.dropwizard.hibernate.UnitOfWork.public abstract flushMode( ): FlushMode,flushMode( ): FlushMode,low,low,low,low,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,0,0,0
<Method>io.dropwizard.hibernate.UnitOfWork.public abstract readOnly( ): boolean,readOnly( ): boolean,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,0,0,0
<Method>io.dropwizard.hibernate.UnitOfWork.public abstract transactional( ): boolean,transactional( ): boolean,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,0,0,0
<Method>io.dropwizard.hibernate.UnitOfWork.public abstract value( ): String,value( ): String,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,0,0,0
io.dropwizard.hibernate.UnitOfWorkApplicationListener,UnitOfWorkApplicationListener,low,low,low,low,4,6,2,1,0,5,42,10,2,0,5,0,0,0.5,0.56,0.9,0,0,,,,,42,,,,,,5,,,,,,,
io.dropwizard.hibernate.UnitOfWorkApplicationListener.UnitOfWorkEventListener,UnitOfWorkEventListener,low,low,low,low,8,54,14,1,0,9,28,25,2,0,2,1,0,0,0.533,0,0,0,,,,,28,,,,,,9,,,,,,,
<Method>io.dropwizard.hibernate.UnitOfWorkApplicationListener.public UnitOfWorkApplicationListener( ): void,UnitOfWorkApplicationListener( ): void,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,0,0,0
"<Method>io.dropwizard.hibernate.UnitOfWorkApplicationListener.public UnitOfWorkApplicationListener( String, SessionFactory ): void","UnitOfWorkApplicationListener( String, SessionFactory ): void",low,low,low,low,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,2,1,0
<Method>io.dropwizard.hibernate.UnitOfWorkApplicationListener.public onEvent( ApplicationEvent ): void,onEvent( ApplicationEvent ): void,low,low,low,low,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,1,0,0
<Method>io.dropwizard.hibernate.UnitOfWorkApplicationListener.public onRequest( RequestEvent ): RequestEventListener,onRequest( RequestEvent ): RequestEventListener,low,low,low,low,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,1,0,2
"<Method>io.dropwizard.hibernate.UnitOfWorkApplicationListener.public registerSessionFactory( String, SessionFactory ): void","registerSessionFactory( String, SessionFactory ): void",low,low,low,low,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,2,1,1
<Field>io.dropwizard.hibernate.UnitOfWorkApplicationListener->methodMap,methodMap : ConcurrentMap,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>io.dropwizard.hibernate.UnitOfWorkApplicationListener->sessionFactories,sessionFactories : Map,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
io.dropwizard.hibernate.UnitOfWorkAspect,UnitOfWorkAspect,low-medium,low-medium,low-medium,low,7,45,39,1,0,48,123,113,6,0,12,0,0,0.758,0.583,0.3,0,0,,,,,123,,,,,,48,,,,,,,
<Method>io.dropwizard.hibernate.UnitOfWorkAspect.public UnitOfWorkAspect( Map ): void,UnitOfWorkAspect( Map ): void,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,1,0,1
<Method>io.dropwizard.hibernate.UnitOfWorkAspect.public afterEnd( ): void,afterEnd( ): void,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2,8,0,2,6
<Method>io.dropwizard.hibernate.UnitOfWorkAspect.public beforeStart( UnitOfWork ): void,beforeStart( UnitOfWork ): void,low,low-medium,low,low,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,3,29,1,18,19
"<Method>io.dropwizard.hibernate.UnitOfWorkAspect.private beginTransaction( UnitOfWork, Session ): void","beginTransaction( UnitOfWork, Session ): void",low,low,low,low,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2,9,2,4,2
"<Method>io.dropwizard.hibernate.UnitOfWorkAspect.private commitTransaction( UnitOfWork, Session ): void","commitTransaction( UnitOfWork, Session ): void",low,low-medium,low,low,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2,6,2,5,1
<Method>io.dropwizard.hibernate.UnitOfWorkAspect.protected configureSession( ): void,configureSession( ): void,low,low,low,low,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,6,0,6,8
<Method>io.dropwizard.hibernate.UnitOfWorkAspect.protected getSession( ): Session,getSession( ): Session,low,low,low,low,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,0,1,1
<Method>io.dropwizard.hibernate.UnitOfWorkAspect.protected getSessionFactory( ): SessionFactory,getSessionFactory( ): SessionFactory,low,low,low,low,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,0,1,1
<Method>io.dropwizard.hibernate.UnitOfWorkAspect.public onError( ): void,onError( ): void,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,7,0,2,4
<Method>io.dropwizard.hibernate.UnitOfWorkAspect.public onFinish( ): void,onFinish( ): void,low,low,low,low,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,8,0,2,6
"<Method>io.dropwizard.hibernate.UnitOfWorkAspect.private rollbackTransaction( UnitOfWork, Session ): void","rollbackTransaction( UnitOfWork, Session ): void",low,low-medium,low,low,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2,6,2,5,1
<Method>io.dropwizard.hibernate.UnitOfWorkAspect.protected validateSession( ): void,validateSession( ): void,low,low,low,low,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,2,28,0,22,17
<Field>io.dropwizard.hibernate.UnitOfWorkAspect->sessionFactories,final sessionFactories : Map,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>io.dropwizard.hibernate.UnitOfWorkAspect->session,session : Session,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>io.dropwizard.hibernate.UnitOfWorkAspect->sessionCreated,sessionCreated : boolean,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>io.dropwizard.hibernate.UnitOfWorkAspect->sessionFactory,sessionFactory : SessionFactory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>io.dropwizard.hibernate.UnitOfWorkAspect->transactionStarted,transactionStarted : boolean,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>io.dropwizard.hibernate.UnitOfWorkAspect->unitOfWork,unitOfWork : UnitOfWork,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
io.dropwizard.hibernate.UnitOfWorkAwareProxyFactory,UnitOfWorkAwareProxyFactory,low,low,low,low-medium,3,19,12,1,0,12,46,44,1,0,7,0,0,0,0.673,0.857,0,0,,,,,46,,,,,,12,,,,,,,
<Method>io.dropwizard.hibernate.UnitOfWorkAwareProxyFactory.public UnitOfWorkAwareProxyFactory( HibernateBundle ): void,UnitOfWorkAwareProxyFactory( HibernateBundle ): void,low,low,low,low,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,5,1,4,1
"<Method>io.dropwizard.hibernate.UnitOfWorkAwareProxyFactory.public UnitOfWorkAwareProxyFactory( String, SessionFactory ): void","UnitOfWorkAwareProxyFactory( String, SessionFactory ): void",low,low,low,low,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,2,1,1
<Method>io.dropwizard.hibernate.UnitOfWorkAwareProxyFactory.public create( Class ): T,create( Class ): T,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,1,1,0
"<Method>io.dropwizard.hibernate.UnitOfWorkAwareProxyFactory.public create( Class, Class, Object ): T","create( Class, Class, Object ): T",low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,3,1,0
"<Method>io.dropwizard.hibernate.UnitOfWorkAwareProxyFactory.public create( Class, Class, Object ): T","create( Class, Class, Object ): T",low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,4,29,3,6,0
<Method>io.dropwizard.hibernate.UnitOfWorkAwareProxyFactory.public newAspect( ): UnitOfWorkAspect,newAspect( ): UnitOfWorkAspect,low,low,low,low,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,0,0,1
<Method>io.dropwizard.hibernate.UnitOfWorkAwareProxyFactory.public newAspect( Map ): UnitOfWorkAspect,newAspect( Map ): UnitOfWorkAspect,low,low,low,low,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,1,0,0
<Field>io.dropwizard.hibernate.UnitOfWorkAwareProxyFactory->sessionFactories,final sessionFactories : Map,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Package>io.dropwizard.http2,io.dropwizard.http2,low,low,low,low,,,,,,13,77,,,,,,,,,,,,,2,2,0,77,0,2,0,1,0,13,,,,,,,
io.dropwizard.http2.Http2CConnectorFactory,Http2CConnectorFactory,low-medium,low-medium,low,low-medium,10,48,8,2,0,5,29,21,2,0,5,0,1,0.5,0.633,0.4,0,0.4,,,,,29,,,,,,5,,,,,,,
"<Method>io.dropwizard.http2.Http2CConnectorFactory.public build( Server, MetricRegistry, String, ThreadPool ): Connector","build( Server, MetricRegistry, String, ThreadPool ): Connector",low,medium-high,low,low,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,9,4,8,2
<Method>io.dropwizard.http2.Http2CConnectorFactory.public getInitialStreamRecvWindow( ): int,getInitialStreamRecvWindow( ): int,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,0,0,1
<Method>io.dropwizard.http2.Http2CConnectorFactory.public getMaxConcurrentStreams( ): int,getMaxConcurrentStreams( ): int,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,0,0,1
<Method>io.dropwizard.http2.Http2CConnectorFactory.public setInitialStreamRecvWindow( int ): void,setInitialStreamRecvWindow( int ): void,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,1,0,1
<Method>io.dropwizard.http2.Http2CConnectorFactory.public setMaxConcurrentStreams( int ): void,setMaxConcurrentStreams( int ): void,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,1,0,1
<Field>io.dropwizard.http2.Http2CConnectorFactory->initialStreamRecvWindow,initialStreamRecvWindow : int,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>io.dropwizard.http2.Http2CConnectorFactory->maxConcurrentStreams,maxConcurrentStreams : int,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
io.dropwizard.http2.Http2ConnectorFactory,Http2ConnectorFactory,low-medium,medium-high,low,low-medium,16,99,19,3,0,8,48,36,2,4,6,0,1,0.867,0.667,0.4,0,0.5,,,,,48,,,,,,8,,,,,,,
<Method>io.dropwizard.http2.Http2ConnectorFactory. checkSupportedCipherSuites( ): void, checkSupportedCipherSuites( ): void,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,5,0,5,3
"<Method>io.dropwizard.http2.Http2ConnectorFactory.public build( Server, MetricRegistry, String, ThreadPool ): Connector","build( Server, MetricRegistry, String, ThreadPool ): Connector",low,very-high,low,low,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,19,4,17,5
<Method>io.dropwizard.http2.Http2ConnectorFactory.public getInitialStreamRecvWindow( ): int,getInitialStreamRecvWindow( ): int,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,0,0,1
<Method>io.dropwizard.http2.Http2ConnectorFactory.public getMaxConcurrentStreams( ): int,getMaxConcurrentStreams( ): int,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,0,0,1
<Method>io.dropwizard.http2.Http2ConnectorFactory.public setInitialStreamRecvWindow( int ): void,setInitialStreamRecvWindow( int ): void,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,1,0,1
<Method>io.dropwizard.http2.Http2ConnectorFactory.public setMaxConcurrentStreams( int ): void,setMaxConcurrentStreams( int ): void,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,1,0,1
<Field>io.dropwizard.http2.Http2ConnectorFactory->initialStreamRecvWindow,initialStreamRecvWindow : int,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>io.dropwizard.http2.Http2ConnectorFactory->maxConcurrentStreams,maxConcurrentStreams : int,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>io.dropwizard.http2.Http2ConnectorFactory->H2,static final H2 : String,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>io.dropwizard.http2.Http2ConnectorFactory->H2_17,static final H2_17 : String,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>io.dropwizard.http2.Http2ConnectorFactory->HTTP2_DEFAULT_CIPHER,static final HTTP2_DEFAULT_CIPHER : String,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>io.dropwizard.http2.Http2ConnectorFactory->HTTP_1_1,static final HTTP_1_1 : String,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Package>io.dropwizard.jackson,io.dropwizard.jackson,low,low-medium,medium-high,low,,,,,,68,234,,,,,,,,,,,,,18,16,2,234,13,6,0.111,0.316,0.573,68,,,,,,,
io.dropwizard.jackson.AnnotationSensitivePropertyNamingStrategy,AnnotationSensitivePropertyNamingStrategy,low-medium,low,low,low,5,17,12,2,0,9,34,31,1,1,5,0,0,0.625,0.433,0,0,0,,,,,34,,,,,,9,,,,,,,
<Method>io.dropwizard.jackson.AnnotationSensitivePropertyNamingStrategy.public AnnotationSensitivePropertyNamingStrategy( ): void,AnnotationSensitivePropertyNamingStrategy( ): void,low,low,low,low,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,0,0,1
"<Method>io.dropwizard.jackson.AnnotationSensitivePropertyNamingStrategy.public nameForConstructorParameter( MapperConfig, AnnotatedParameter, String ): String","nameForConstructorParameter( MapperConfig, AnnotatedParameter, String ): String",low,low,low,low,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,7,3,4,1
"<Method>io.dropwizard.jackson.AnnotationSensitivePropertyNamingStrategy.public nameForField( MapperConfig, AnnotatedField, String ): String","nameForField( MapperConfig, AnnotatedField, String ): String",low,low,low,low,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,7,3,4,1
"<Method>io.dropwizard.jackson.AnnotationSensitivePropertyNamingStrategy.public nameForGetterMethod( MapperConfig, AnnotatedMethod, String ): String","nameForGetterMethod( MapperConfig, AnnotatedMethod, String ): String",low,low,low,low,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,7,3,4,1
"<Method>io.dropwizard.jackson.AnnotationSensitivePropertyNamingStrategy.public nameForSetterMethod( MapperConfig, AnnotatedMethod, String ): String","nameForSetterMethod( MapperConfig, AnnotatedMethod, String ): String",low,low,low,low,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,7,3,4,1
<Field>io.dropwizard.jackson.AnnotationSensitivePropertyNamingStrategy->snakeCase,final snakeCase : SnakeCaseStrategy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>io.dropwizard.jackson.AnnotationSensitivePropertyNamingStrategy->serialVersionUID,static final serialVersionUID : long,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
io.dropwizard.jackson.CaffeineModule,CaffeineModule,low-medium,low,low,low,2,8,5,2,0,3,37,10,0,0,3,0,0,0,0.333,0,0,0,,,,,37,,,,,,3,,,,,,,
io.dropwizard.jackson.CaffeineModule.CaffeineDeserializers,CaffeineDeserializers,low,low,low,low,5,4,3,2,0,2,8,7,0,0,1,0,0,0,0,0,0,0,,,,,8,,,,,,2,,,,,,,
io.dropwizard.jackson.CaffeineModule.CaffeineSerializers,CaffeineSerializers,low,low,low,low,5,4,3,2,0,2,6,5,0,0,1,0,0,0,0,0,0,0,,,,,6,,,,,,2,,,,,,,
io.dropwizard.jackson.CaffeineModule.CaffeineSpecDeserializer,CaffeineSpecDeserializer,low,low,low,low,3,4,3,2,0,3,8,7,0,0,1,0,0,0,0,0,0,0,,,,,8,,,,,,3,,,,,,,
io.dropwizard.jackson.CaffeineModule.CaffeineSpecSerializer,CaffeineSpecSerializer,low,low,low,low,3,3,2,2,0,1,4,3,0,0,1,0,0,0,0,0,0,0,,,,,4,,,,,,1,,,,,,,
<Method>io.dropwizard.jackson.CaffeineModule.public getModuleName( ): String,getModuleName( ): String,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,0,2,0
<Method>io.dropwizard.jackson.CaffeineModule.public setupModule( SetupContext ): void,setupModule( SetupContext ): void,low,low,low,low,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,4,1,2,0
<Method>io.dropwizard.jackson.CaffeineModule.public version( ): Version,version( ): Version,low,low,low,low,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,0,1,0
io.dropwizard.jackson.Discoverable,Discoverable,low,low,low,low,0,0,0,1,8,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,1,,,,,,0,,,,,,,
io.dropwizard.jackson.DiscoverableSubtypeResolver,DiscoverableSubtypeResolver,low-medium,low,low,low,1,20,17,3,0,13,41,37,1,2,6,0,0,0.889,0.5,0.667,0,0,,,,,41,,,,,,13,,,,,,,
<Method>io.dropwizard.jackson.DiscoverableSubtypeResolver.public DiscoverableSubtypeResolver( ): void,DiscoverableSubtypeResolver( ): void,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,0,0,0
<Method>io.dropwizard.jackson.DiscoverableSubtypeResolver.public DiscoverableSubtypeResolver( Class ): void,DiscoverableSubtypeResolver( Class ): void,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,7,1,4,1
<Method>io.dropwizard.jackson.DiscoverableSubtypeResolver.protected discoverServices( Class ): List,discoverServices( Class ): List,low,low,low,low,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,6,17,1,11,1
<Method>io.dropwizard.jackson.DiscoverableSubtypeResolver.protected getClassLoader( ): ClassLoader,getClassLoader( ): ClassLoader,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,0,2,0
<Method>io.dropwizard.jackson.DiscoverableSubtypeResolver.public getDiscoveredSubtypes( ): List,getDiscoveredSubtypes( ): List,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,0,0,1
<Method>io.dropwizard.jackson.DiscoverableSubtypeResolver.private loadClass( String ): Class,loadClass( String ): Class,low,low,low,low,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,7,1,4,1
<Field>io.dropwizard.jackson.DiscoverableSubtypeResolver->discoveredSubtypes,final discoveredSubtypes : List,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>io.dropwizard.jackson.DiscoverableSubtypeResolver->LOGGER,static final LOGGER : Logger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>io.dropwizard.jackson.DiscoverableSubtypeResolver->serialVersionUID,static final serialVersionUID : long,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
