QualifiedName,Name,Complexity,Coupling,Size,Lack of Cohesion,CBO,RFC,SRFC,DIT,NOC,WMC,LOC,CMLOC,NOF,NOSF,NOM,NOSM,NORM,LCOM,LCAM,LTCC,ATFD,SI,Coverage,#(C&I),#C,#I,LOC,AC,EC,Abs,Ins,ND,WMC,Coverage,MCC,NBD,LOC,#Pa,#MC,#AF
<Method>org.apache.lucene.geo3d.GeoRectangle.public getRadius( ): double,getRadius( ): double,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,6,0,0,4
<Method>org.apache.lucene.geo3d.GeoRectangle.public hashCode( ): int,hashCode( ): int,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,6,0,0,0
"<Method>org.apache.lucene.geo3d.GeoRectangle.public isWithin( double, double, double ): boolean","isWithin( double, double, double ): boolean",low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,6,3,0,0
<Field>org.apache.lucene.geo3d.GeoRectangle->bottomLat,final bottomLat : double,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>org.apache.lucene.geo3d.GeoRectangle->cosMiddleLat,final cosMiddleLat : double,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>org.apache.lucene.geo3d.GeoRectangle->leftLon,final leftLon : double,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>org.apache.lucene.geo3d.GeoRectangle->rightLon,final rightLon : double,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>org.apache.lucene.geo3d.GeoRectangle->topLat,final topLat : double,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
org.apache.lucene.geo3d.GeoShape,GeoShape,low,low,low,low,0,0,0,1,0,3,4,0,0,0,0,0,0,0,0,0,0,0,,,,,4,,,,,,3,,,,,,,
org.apache.lucene.geo3d.GeoSizeable,GeoSizeable,low,low,low,low,0,1,0,1,0,2,3,1,0,0,1,0,0,0,0,0,0,0,,,,,3,,,,,,2,,,,,,,
<Method>org.apache.lucene.geo3d.GeoSizeable.public abstract getRadius( ): double,getRadius( ): double,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,0,0,0
org.apache.lucene.geo3d.GeoSouthLatitudeZone,GeoSouthLatitudeZone,low,low,low-medium,low,0,3,0,0,0,4,79,14,2,0,3,0,0,0,0.333,1,0,0,,,,,79,,,,,,4,,,,,,,
<Method>org.apache.lucene.geo3d.GeoSouthLatitudeZone.public getRadius( ): double,getRadius( ): double,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,6,0,0,2
<Method>org.apache.lucene.geo3d.GeoSouthLatitudeZone.public hashCode( ): int,hashCode( ): int,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,5,0,0,0
"<Method>org.apache.lucene.geo3d.GeoSouthLatitudeZone.public isWithin( double, double, double ): boolean","isWithin( double, double, double ): boolean",low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,3,0,0
<Field>org.apache.lucene.geo3d.GeoSouthLatitudeZone->cosTopLat,final cosTopLat : double,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>org.apache.lucene.geo3d.GeoSouthLatitudeZone->topLat,final topLat : double,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
org.apache.lucene.geo3d.GeoSouthRectangle,GeoSouthRectangle,low,low,low-medium,low,0,3,0,0,0,3,141,16,4,0,3,0,0,0,0.333,1,0,0,,,,,141,,,,,,3,,,,,,,
<Method>org.apache.lucene.geo3d.GeoSouthRectangle.public getRadius( ): double,getRadius( ): double,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,5,0,0,4
<Method>org.apache.lucene.geo3d.GeoSouthRectangle.public hashCode( ): int,hashCode( ): int,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,6,0,0,0
"<Method>org.apache.lucene.geo3d.GeoSouthRectangle.public isWithin( double, double, double ): boolean","isWithin( double, double, double ): boolean",low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,5,3,0,0
<Field>org.apache.lucene.geo3d.GeoSouthRectangle->cosMiddleLat,final cosMiddleLat : double,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>org.apache.lucene.geo3d.GeoSouthRectangle->leftLon,final leftLon : double,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>org.apache.lucene.geo3d.GeoSouthRectangle->rightLon,final rightLon : double,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>org.apache.lucene.geo3d.GeoSouthRectangle->topLat,final topLat : double,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
org.apache.lucene.geo3d.GeoStandardCircle,GeoStandardCircle,low,low,low-medium,low,0,3,0,0,0,4,94,15,1,0,3,0,0,0,0.333,0.667,0,0,,,,,94,,,,,,4,,,,,,,
<Method>org.apache.lucene.geo3d.GeoStandardCircle.public getRadius( ): double,getRadius( ): double,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,0,0,1
<Method>org.apache.lucene.geo3d.GeoStandardCircle.public hashCode( ): int,hashCode( ): int,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,7,0,0,1
"<Method>org.apache.lucene.geo3d.GeoStandardCircle.public isWithin( double, double, double ): boolean","isWithin( double, double, double ): boolean",low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,5,3,0,0
<Field>org.apache.lucene.geo3d.GeoStandardCircle->cutoffAngle,final cutoffAngle : double,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
org.apache.lucene.geo3d.GeoWideDegenerateHorizontalLine,GeoWideDegenerateHorizontalLine,low,low,low-medium,low,0,3,0,0,0,3,123,16,4,0,3,0,0,0,0.333,1,0,0,,,,,123,,,,,,3,,,,,,,
org.apache.lucene.geo3d.GeoWideDegenerateHorizontalLine.EitherBound,EitherBound,low,low,low,low,0,2,0,0,0,2,5,4,0,0,2,0,0,0,0.25,0,0,0,,,,,5,,,,,,2,,,,,,,
<Method>org.apache.lucene.geo3d.GeoWideDegenerateHorizontalLine.public getRadius( ): double,getRadius( ): double,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,5,0,0,0
<Method>org.apache.lucene.geo3d.GeoWideDegenerateHorizontalLine.public hashCode( ): int,hashCode( ): int,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,6,0,0,0
"<Method>org.apache.lucene.geo3d.GeoWideDegenerateHorizontalLine.public isWithin( double, double, double ): boolean","isWithin( double, double, double ): boolean",low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,5,3,0,0
<Field>org.apache.lucene.geo3d.GeoWideDegenerateHorizontalLine->eitherBound,final eitherBound : EitherBound,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>org.apache.lucene.geo3d.GeoWideDegenerateHorizontalLine->latitude,final latitude : double,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>org.apache.lucene.geo3d.GeoWideDegenerateHorizontalLine->leftLon,final leftLon : double,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>org.apache.lucene.geo3d.GeoWideDegenerateHorizontalLine->rightLon,final rightLon : double,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
org.apache.lucene.geo3d.GeoWideLongitudeSlice,GeoWideLongitudeSlice,low,low,low-medium,low,0,3,0,0,0,4,114,18,2,0,3,0,0,0,0.333,0.667,0,0,,,,,114,,,,,,4,,,,,,,
<Method>org.apache.lucene.geo3d.GeoWideLongitudeSlice.public getRadius( ): double,getRadius( ): double,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,6,0,0,2
<Method>org.apache.lucene.geo3d.GeoWideLongitudeSlice.public hashCode( ): int,hashCode( ): int,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,8,0,0,2
"<Method>org.apache.lucene.geo3d.GeoWideLongitudeSlice.public isWithin( double, double, double ): boolean","isWithin( double, double, double ): boolean",low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,4,3,0,0
<Field>org.apache.lucene.geo3d.GeoWideLongitudeSlice->leftLon,final leftLon : double,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>org.apache.lucene.geo3d.GeoWideLongitudeSlice->rightLon,final rightLon : double,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
org.apache.lucene.geo3d.GeoWideNorthRectangle,GeoWideNorthRectangle,low,low,low-medium,low,0,3,0,0,0,3,154,17,5,0,3,0,0,0,0.333,1,0,0,,,,,154,,,,,,3,,,,,,,
org.apache.lucene.geo3d.GeoWideNorthRectangle.EitherBound,EitherBound,low,low,low,low,0,2,0,0,0,2,8,4,0,0,2,0,0,0,0.25,0,0,0,,,,,8,,,,,,2,,,,,,,
<Method>org.apache.lucene.geo3d.GeoWideNorthRectangle.public getRadius( ): double,getRadius( ): double,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,5,0,0,4
<Method>org.apache.lucene.geo3d.GeoWideNorthRectangle.public hashCode( ): int,hashCode( ): int,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,6,0,0,0
"<Method>org.apache.lucene.geo3d.GeoWideNorthRectangle.public isWithin( double, double, double ): boolean","isWithin( double, double, double ): boolean",low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,6,3,0,0
<Field>org.apache.lucene.geo3d.GeoWideNorthRectangle->bottomLat,final bottomLat : double,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>org.apache.lucene.geo3d.GeoWideNorthRectangle->cosMiddleLat,final cosMiddleLat : double,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>org.apache.lucene.geo3d.GeoWideNorthRectangle->eitherBound,final eitherBound : EitherBound,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>org.apache.lucene.geo3d.GeoWideNorthRectangle->leftLon,final leftLon : double,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>org.apache.lucene.geo3d.GeoWideNorthRectangle->rightLon,final rightLon : double,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
org.apache.lucene.geo3d.GeoWideRectangle,GeoWideRectangle,low,low,low-medium,low,0,3,0,0,0,3,177,18,6,0,3,0,0,0,0.333,1,0,0,,,,,177,,,,,,3,,,,,,,
org.apache.lucene.geo3d.GeoWideRectangle.EitherBound,EitherBound,low,low,low,low,0,2,0,0,0,2,8,4,0,0,2,0,0,0,0.25,0,0,0,,,,,8,,,,,,2,,,,,,,
<Method>org.apache.lucene.geo3d.GeoWideRectangle.public getRadius( ): double,getRadius( ): double,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,6,0,0,4
<Method>org.apache.lucene.geo3d.GeoWideRectangle.public hashCode( ): int,hashCode( ): int,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,6,0,0,0
"<Method>org.apache.lucene.geo3d.GeoWideRectangle.public isWithin( double, double, double ): boolean","isWithin( double, double, double ): boolean",low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,6,3,0,0
<Field>org.apache.lucene.geo3d.GeoWideRectangle->bottomLat,final bottomLat : double,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>org.apache.lucene.geo3d.GeoWideRectangle->cosMiddleLat,final cosMiddleLat : double,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>org.apache.lucene.geo3d.GeoWideRectangle->eitherBound,final eitherBound : EitherBound,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>org.apache.lucene.geo3d.GeoWideRectangle->leftLon,final leftLon : double,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>org.apache.lucene.geo3d.GeoWideRectangle->rightLon,final rightLon : double,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>org.apache.lucene.geo3d.GeoWideRectangle->topLat,final topLat : double,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
org.apache.lucene.geo3d.GeoWideSouthRectangle,GeoWideSouthRectangle,low,low,low-medium,low,0,3,0,0,0,3,151,16,5,0,3,0,0,0,0.333,1,0,0,,,,,151,,,,,,3,,,,,,,
org.apache.lucene.geo3d.GeoWideSouthRectangle.EitherBound,EitherBound,low,low,low,low,0,2,0,0,0,2,8,4,0,0,2,0,0,0,0.25,0,0,0,,,,,8,,,,,,2,,,,,,,
<Method>org.apache.lucene.geo3d.GeoWideSouthRectangle.public getRadius( ): double,getRadius( ): double,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,5,0,0,4
<Method>org.apache.lucene.geo3d.GeoWideSouthRectangle.public hashCode( ): int,hashCode( ): int,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,6,0,0,0
"<Method>org.apache.lucene.geo3d.GeoWideSouthRectangle.public isWithin( double, double, double ): boolean","isWithin( double, double, double ): boolean",low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,5,3,0,0
<Field>org.apache.lucene.geo3d.GeoWideSouthRectangle->cosMiddleLat,final cosMiddleLat : double,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>org.apache.lucene.geo3d.GeoWideSouthRectangle->eitherBound,final eitherBound : EitherBound,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>org.apache.lucene.geo3d.GeoWideSouthRectangle->leftLon,final leftLon : double,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>org.apache.lucene.geo3d.GeoWideSouthRectangle->rightLon,final rightLon : double,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>org.apache.lucene.geo3d.GeoWideSouthRectangle->topLat,final topLat : double,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
org.apache.lucene.geo3d.GeoWorld,GeoWorld,low,low,low,low,0,3,0,0,0,3,46,9,0,0,3,0,0,0,0.333,0,0,0,,,,,46,,,,,,3,,,,,,,
<Method>org.apache.lucene.geo3d.GeoWorld.public getRadius( ): double,getRadius( ): double,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,0,0,0
<Method>org.apache.lucene.geo3d.GeoWorld.public hashCode( ): int,hashCode( ): int,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,0,0,0
"<Method>org.apache.lucene.geo3d.GeoWorld.public isWithin( double, double, double ): boolean","isWithin( double, double, double ): boolean",low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,3,0,0
org.apache.lucene.geo3d.LatLonBounds,LatLonBounds,low-medium,low,low-medium,low,0,6,0,0,0,25,129,51,3,0,6,0,0,0.75,0.333,1,0,0,,,,,129,,,,,,25,,,,,,,
<Method>org.apache.lucene.geo3d.LatLonBounds.public LatLonBounds( ): void,LatLonBounds( ): void,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,0,0,0
<Method>org.apache.lucene.geo3d.LatLonBounds.protected addLatitudeBound( double ): void,addLatitudeBound( double ): void,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,1,5,1,0,2
<Method>org.apache.lucene.geo3d.LatLonBounds.protected addLongitudeBound( double ): void,addLongitudeBound( double ): void,low-medium,low,low-medium,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,5,39,1,0,1
<Method>org.apache.lucene.geo3d.LatLonBounds.public checkNoBottomLatitudeBound( ): boolean,checkNoBottomLatitudeBound( ): boolean,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,0,0,1
<Method>org.apache.lucene.geo3d.LatLonBounds.public checkNoLongitudeBound( ): boolean,checkNoLongitudeBound( ): boolean,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,0,0,1
<Method>org.apache.lucene.geo3d.LatLonBounds.public checkNoTopLatitudeBound( ): boolean,checkNoTopLatitudeBound( ): boolean,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,0,0,1
<Field>org.apache.lucene.geo3d.LatLonBounds->noBottomLatitudeBound,noBottomLatitudeBound : boolean,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>org.apache.lucene.geo3d.LatLonBounds->noLongitudeBound,noLongitudeBound : boolean,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>org.apache.lucene.geo3d.LatLonBounds->noTopLatitudeBound,noTopLatitudeBound : boolean,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
org.apache.lucene.geo3d.LinearDistance,LinearDistance,low,low,low,low,0,1,0,0,0,1,15,1,0,1,1,0,0,0,0,0,0,0,,,,,15,,,,,,1,,,,,,,
<Method>org.apache.lucene.geo3d.LinearDistance.public LinearDistance( ): void,LinearDistance( ): void,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,0,0,0
<Field>org.apache.lucene.geo3d.LinearDistance->INSTANCE,static final INSTANCE : LinearDistance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
org.apache.lucene.geo3d.LinearSquaredDistance,LinearSquaredDistance,low,low,low,low,0,1,0,0,0,1,15,1,0,1,1,0,0,0,0,0,0,0,,,,,15,,,,,,1,,,,,,,
<Method>org.apache.lucene.geo3d.LinearSquaredDistance.public LinearSquaredDistance( ): void,LinearSquaredDistance( ): void,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,0,0,0
<Field>org.apache.lucene.geo3d.LinearSquaredDistance->INSTANCE,static final INSTANCE : LinearSquaredDistance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
org.apache.lucene.geo3d.Membership,Membership,low,low,low,low,0,1,0,1,0,2,4,1,0,0,1,0,0,0,0,0,0,0,,,,,4,,,,,,2,,,,,,,
"<Method>org.apache.lucene.geo3d.Membership.public abstract isWithin( double, double, double ): boolean","isWithin( double, double, double ): boolean",low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,3,0,0
org.apache.lucene.geo3d.NormalDistance,NormalDistance,low,low,low,low,0,1,0,0,0,1,15,1,0,1,1,0,0,0,0,0,0,0,,,,,15,,,,,,1,,,,,,,
<Method>org.apache.lucene.geo3d.NormalDistance.public NormalDistance( ): void,NormalDistance( ): void,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,0,0,0
<Field>org.apache.lucene.geo3d.NormalDistance->INSTANCE,static final INSTANCE : NormalDistance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
org.apache.lucene.geo3d.NormalSquaredDistance,NormalSquaredDistance,low,low,low,low,0,1,0,0,0,1,15,1,0,1,1,0,0,0,0,0,0,0,,,,,15,,,,,,1,,,,,,,
<Method>org.apache.lucene.geo3d.NormalSquaredDistance.public NormalSquaredDistance( ): void,NormalSquaredDistance( ): void,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,0,0,0
<Field>org.apache.lucene.geo3d.NormalSquaredDistance->INSTANCE,static final INSTANCE : NormalSquaredDistance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
org.apache.lucene.geo3d.Plane,Plane,low,low,medium-high,low,0,10,2,0,0,20,534,46,1,3,7,3,0,0.9,0.4,0.722,0,0,,,,,534,,,,,,20,,,,,,,
"<Method>org.apache.lucene.geo3d.Plane.public Plane( double, double ): void","Plane( double, double ): void",low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,2,0,1
"<Method>org.apache.lucene.geo3d.Plane.public Plane( double, double, double, double ): void","Plane( double, double, double, double ): void",low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,4,0,1
"<Method>org.apache.lucene.geo3d.Plane.public evaluate( double, double, double ): double","evaluate( double, double, double ): double",low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,3,0,1
"<Method>org.apache.lucene.geo3d.Plane.public evaluateIsZero( double, double, double ): boolean","evaluateIsZero( double, double, double ): boolean",low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,3,1,0
<Method>org.apache.lucene.geo3d.Plane.public hashCode( ): int,hashCode( ): int,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,7,0,0,1
<Method>org.apache.lucene.geo3d.Plane.protected isNumericallyIdentical( Plane ): boolean,isNumericallyIdentical( Plane ): boolean,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,9,1,1,3
<Method>org.apache.lucene.geo3d.Plane.public normalize( ): Plane,normalize( ): Plane,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,5,0,0,1
"<Method>org.apache.lucene.geo3d.Plane.public static constructNormalizedXPlane( double, double, double ): Plane","static constructNormalizedXPlane( double, double, double ): Plane",low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,5,3,0,0
"<Method>org.apache.lucene.geo3d.Plane.public static constructNormalizedYPlane( double, double, double ): Plane","static constructNormalizedYPlane( double, double, double ): Plane",low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,5,3,0,0
"<Method>org.apache.lucene.geo3d.Plane.public static constructNormalizedZPlane( double, double ): Plane","static constructNormalizedZPlane( double, double ): Plane",low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,5,2,0,0
<Field>org.apache.lucene.geo3d.Plane->D,final D : double,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>org.apache.lucene.geo3d.Plane->normalXPlane,static final normalXPlane : Plane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>org.apache.lucene.geo3d.Plane->normalYPlane,static final normalYPlane : Plane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>org.apache.lucene.geo3d.Plane->normalZPlane,static final normalZPlane : Plane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
org.apache.lucene.geo3d.PlanetModel,PlanetModel,low,low,low-medium,low,0,12,0,0,0,12,121,38,8,5,12,0,0,0.923,0.375,0.394,0,0,,,,,121,,,,,,12,,,,,,,
"<Method>org.apache.lucene.geo3d.PlanetModel.public PlanetModel( double, double ): void","PlanetModel( double, double ): void",low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,15,2,0,13
<Method>org.apache.lucene.geo3d.PlanetModel.public getMaximumMagnitude( ): double,getMaximumMagnitude( ): double,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,0,0,2
<Method>org.apache.lucene.geo3d.PlanetModel.public getMaximumXValue( ): double,getMaximumXValue( ): double,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,0,0,1
<Method>org.apache.lucene.geo3d.PlanetModel.public getMaximumYValue( ): double,getMaximumYValue( ): double,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,0,0,1
<Method>org.apache.lucene.geo3d.PlanetModel.public getMaximumZValue( ): double,getMaximumZValue( ): double,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,0,0,1
<Method>org.apache.lucene.geo3d.PlanetModel.public getMinimumMagnitude( ): double,getMinimumMagnitude( ): double,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,0,0,2
<Method>org.apache.lucene.geo3d.PlanetModel.public getMinimumXValue( ): double,getMinimumXValue( ): double,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,0,0,1
<Method>org.apache.lucene.geo3d.PlanetModel.public getMinimumYValue( ): double,getMinimumYValue( ): double,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,0,0,1
<Method>org.apache.lucene.geo3d.PlanetModel.public getMinimumZValue( ): double,getMinimumZValue( ): double,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,0,0,1
<Method>org.apache.lucene.geo3d.PlanetModel.public hashCode( ): int,hashCode( ): int,low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,0,0,2
"<Method>org.apache.lucene.geo3d.PlanetModel.public pointOnSurface( double, double, double ): boolean","pointOnSurface( double, double, double ): boolean",low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,3,0,6
"<Method>org.apache.lucene.geo3d.PlanetModel.public pointOutside( double, double, double ): boolean","pointOutside( double, double, double ): boolean",low,low,low,low,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,3,0,4
<Field>org.apache.lucene.geo3d.PlanetModel->ab,final ab : double,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>org.apache.lucene.geo3d.PlanetModel->c,final c : double,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>org.apache.lucene.geo3d.PlanetModel->flattening,final flattening : double,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>org.apache.lucene.geo3d.PlanetModel->inverseAb,final inverseAb : double,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>org.apache.lucene.geo3d.PlanetModel->inverseAbSquared,final inverseAbSquared : double,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>org.apache.lucene.geo3d.PlanetModel->inverseC,final inverseC : double,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>org.apache.lucene.geo3d.PlanetModel->inverseCSquared,final inverseCSquared : double,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>org.apache.lucene.geo3d.PlanetModel->squareRatio,final squareRatio : double,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>org.apache.lucene.geo3d.PlanetModel->SPHERE,static final SPHERE : PlanetModel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
<Field>org.apache.lucene.geo3d.PlanetModel->WGS84,static final WGS84 : PlanetModel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
